Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_OAT_Ratio,OIL_OAT_Ratio,Fuel Flow Integral,Distance Traveled,Max CHT,Engine Run,Flight ID,Fuel Flow,MPG
2616.06,2,9,2026-04-03 21:00:59,37.04134,-121.27087,4621.0,167.6,250.0,-12.5,4.69,E16,15.8,278.8,0.0,1.1,5.1,238.9,138.1,4331.0,0.4,-0.01,1.0,0.0,-70.0,15,149.4,30.09,5360.0,48.0,18.0,263,4500.0,,,249.0,0,0,5.0,94.0,5.0,3.0,0.0,-1.0,8.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,87.0,2504.0,2504.0,25.8,12.9,,12.9,23.7,,,26.3,0.0,0.0,5.2,8.9,7.1,,,,,187.0,764.0,189.0,758.0,194.0,747.0,193.0,751.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.447,81.8,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,372.2,1396.4,381.2,1376.6,379.4,1383.8,,,187.88,2504.0,375.35,6.361864406779661,3.1966101694915254,6.798902777777777,428476.41466666665,395.6,True,2026-04-03 20:17:48,12.9,12.992248062015504
2617.06,2,9,2026-04-03 21:01:00,37.04108,-121.27178,4623.0,167.6,250.7,-12.5,4.7,E16,15.8,278.9,0.0,1.2,9.2,239.9,138.1,4331.0,0.8,0.0,1.0,0.0,-35.0,15,149.4,30.09,5360.0,48.0,18.0,263,4500.0,,,249.0,0,0,5.0,94.0,6.0,3.0,0.0,-1.0,7.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,87.0,2503.0,2503.0,25.8,12.9,,12.9,23.6,,,26.3,0.0,0.0,5.3,8.9,7.1,,,,,187.0,764.0,189.0,759.0,194.0,747.0,193.0,751.0,,,-31.0,0.0,,23.6,2.0,0.0,,,1.091,1.46,81.9,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,372.2,1398.2,381.2,1376.6,379.4,1383.8,,,187.88,2503.0,375.35,6.361864406779661,3.1966101694915254,6.8024861111111115,428759.1,395.6,True,2026-04-03 20:17:48,12.9,12.992248062015504
2618.06,2,9,2026-04-03 21:01:01,37.04082,-121.2727,4623.0,167.6,251.9,-12.5,4.71,E16,15.8,279.0,0.0,1.1,12.4,241.2,138.2,4331.0,1.1,0.0,1.0,0.0,21.0,15,149.5,30.09,5360.0,47.0,18.0,263,4500.0,,,249.0,0,0,5.0,94.0,7.0,3.0,0.0,-2.0,6.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2507.0,2507.0,25.8,12.9,,12.9,23.7,,,26.3,0.0,0.0,5.5,8.9,7.1,,,,,187.0,765.0,189.0,758.0,194.0,747.0,193.0,751.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.47,81.4,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1409.0,372.2,1396.4,381.2,1376.6,379.4,1383.8,,,187.88,2507.0,375.35,6.361864406779661,3.1966101694915254,6.806069444444445,429041.7853333333,395.6,True,2026-04-03 20:17:48,12.9,12.992248062015504
2619.06,2,9,2026-04-03 21:01:02,37.04059,-121.27362,4625.0,167.6,253.4,-12.5,4.71,E16,15.7,279.1,0.0,1.2,14.6,242.9,138.3,4331.0,1.5,0.0,1.0,0.0,35.0,15,149.6,30.09,5360.0,47.0,18.0,263,4500.0,,,249.0,0,0,5.0,94.0,8.0,3.0,0.0,0.0,5.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2509.0,2509.0,25.8,12.9,,12.9,23.7,,,26.3,0.0,0.0,5.5,8.9,7.1,,,,,187.0,766.0,189.0,758.0,194.0,746.0,193.0,752.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.472,81.1,86.8,,,85.0,R,,59.0,188.6,,,,,368.6,1410.8,372.2,1396.4,381.2,1374.8,379.4,1385.6,,,188.23999999999998,2509.0,375.35,6.361864406779661,3.1966101694915254,6.809652777777778,429324.47066666663,395.6,True,2026-04-03 20:17:48,12.9,12.992248062015504
2620.06,2,9,2026-04-03 21:01:03,37.04038,-121.27455,4625.0,167.5,255.0,-12.5,4.72,E16,15.7,279.1,0.0,1.3,15.4,244.8,138.2,4331.0,1.8,-0.0,1.0,0.0,18.0,15,149.6,30.09,5360.0,47.0,18.0,263,4500.0,,,249.0,0,0,5.0,94.0,9.0,3.0,0.0,0.0,5.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2504.0,2504.0,25.8,12.9,,12.9,23.7,,,26.3,0.0,0.0,5.2,8.9,7.1,,,,,187.0,765.0,189.0,758.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.469,81.4,86.7,,,85.0,R,,59.0,188.6,,,,,368.6,1409.0,372.2,1396.4,381.2,1374.8,379.4,1383.8,,,188.06,2504.0,375.35,6.361864406779661,3.1966101694915254,6.813236111111111,429607.07166666666,395.6,True,2026-04-03 20:17:48,12.9,12.984496124031008
2621.06,2,9,2026-04-03 21:01:04,37.0402,-121.2755,4627.0,167.5,256.8,-12.5,4.72,E16,15.6,279.2,0.0,1.3,15.3,246.4,138.4,4331.0,1.8,-0.0,1.0,0.0,29.0,15,149.8,30.09,5360.0,47.0,18.0,263,4500.0,,,249.0,0,0,5.0,94.0,10.0,3.0,0.0,0.0,5.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2508.0,2508.0,25.8,12.9,,12.9,23.7,,,26.3,0.0,0.0,5.1,8.9,7.1,,,,,187.0,765.0,188.0,759.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.479,81.3,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1409.0,370.4,1398.2,381.2,1374.8,379.4,1383.8,,,187.88,2508.0,374.9,6.354237288135593,3.1966101694915254,6.8168194444444445,429889.5883333333,395.6,True,2026-04-03 20:17:48,12.9,12.984496124031008
2622.06,2,9,2026-04-03 21:01:05,37.04003,-121.27644,4629.0,167.4,258.6,-12.5,4.73,E16,15.6,279.3,0.0,1.2,15.0,248.0,138.6,4331.0,1.8,-0.0,1.0,0.0,48.0,15,150.0,30.09,5360.0,47.0,18.0,263,4500.0,,,249.0,0,0,5.0,95.0,11.0,3.0,0.0,0.0,4.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2505.0,2505.0,25.8,12.9,,12.9,23.7,,,26.3,0.0,0.0,5.3,8.9,7.1,,,,,187.0,764.0,188.0,759.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.466,81.4,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,370.4,1398.2,381.2,1374.8,379.4,1383.8,,,187.88,2505.0,374.9,6.354237288135593,3.1966101694915254,6.820402777777778,430172.0206666666,395.6,True,2026-04-03 20:17:48,12.9,12.976744186046512
2623.06,2,9,2026-04-03 21:01:06,37.03989,-121.27739,4630.0,167.3,260.3,-12.5,4.73,E16,15.6,279.3,0.0,1.4,14.0,249.7,138.7,4331.0,1.9,-0.0,1.1,0.0,39.0,15,150.0,30.09,5359.0,47.0,18.0,235,4500.0,,,249.0,0,0,5.0,95.0,11.0,3.0,0.0,0.0,3.0,0.0,0.0,-58.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2507.0,2507.0,25.8,12.9,,12.9,23.7,,,26.3,0.0,0.0,5.4,8.9,7.1,,,,,187.0,764.0,189.0,759.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.459,81.3,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,372.2,1398.2,381.2,1374.8,379.4,1383.8,,,187.88,2507.0,375.35,6.361864406779661,3.1966101694915254,6.823986111111111,430454.2843333333,395.6,True,2026-04-03 20:17:48,12.9,12.968992248062015
2624.06,2,9,2026-04-03 21:01:07,37.03977,-121.27835,4633.0,167.0,261.9,-12.5,4.73,E16,15.5,279.4,0.0,1.5,8.9,251.2,138.6,4331.0,1.8,-0.01,1.1,0.0,57.0,15,149.9,30.09,5360.0,47.0,18.0,240,4500.0,,,249.0,0,0,5.0,95.0,12.0,3.0,0.0,0.0,-1.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2506.0,2506.0,25.8,12.9,,12.9,23.7,,,26.3,0.0,0.0,5.5,8.9,7.1,,,,,187.0,764.0,189.0,758.0,194.0,746.0,193.0,749.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.475,81.4,86.8,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,372.2,1396.4,381.2,1374.8,379.4,1380.2,,,188.23999999999998,2506.0,375.35,6.361864406779661,3.1966101694915254,6.827569444444444,430736.2106666666,395.6,True,2026-04-03 20:17:48,12.9,12.945736434108527
2625.06,1,9,2026-04-03 21:01:08,37.03967,-121.2793,4636.0,166.6,262.7,-12.5,4.73,E16,15.5,279.4,0.0,1.5,4.0,251.8,138.4,4332.0,1.2,-0.01,1.0,0.0,104.0,15,149.7,30.09,5360.0,47.0,18.0,251,4500.0,,,249.0,0,0,5.0,95.0,13.0,3.0,0.0,0.0,2.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2504.0,2504.0,25.8,12.8,,12.8,23.7,,,26.3,0.0,0.0,5.2,8.9,7.1,,,,,187.0,764.0,189.0,759.0,194.0,746.0,193.0,750.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.489,81.3,86.8,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,372.2,1398.2,381.2,1374.8,379.4,1382.0,,,188.23999999999998,2504.0,375.35,6.361864406779661,3.1966101694915254,6.831138888888889,431017.54666666663,395.6,True,2026-04-03 20:17:48,12.8,13.015624999999998
2626.06,2,9,2026-04-03 21:01:09,37.03957,-121.28026,4644.0,166.2,263.1,-12.5,4.73,E16,15.4,279.5,0.0,1.5,1.7,252.2,138.2,4339.0,0.7,-0.01,1.0,0.0,225.0,15,149.5,30.09,5360.0,47.0,18.0,250,4500.0,,,249.0,0,0,5.0,95.0,15.0,3.0,0.0,0.0,3.0,0.0,1.0,-61.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,87.0,2503.0,2503.0,25.8,12.9,,12.9,23.7,,,26.3,0.0,0.0,5.1,8.9,7.1,,,,,187.0,764.0,189.0,759.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.471,81.6,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,372.2,1398.2,381.2,1374.8,379.4,1383.8,,,187.88,2503.0,375.35,6.361864406779661,3.1966101694915254,6.834708333333333,431298.208,395.6,True,2026-04-03 20:17:48,12.9,12.883720930232556
2627.06,2,9,2026-04-03 21:01:10,37.03948,-121.28121,4650.0,165.9,263.3,-12.5,4.73,E16,15.4,279.5,0.0,1.4,0.2,252.3,138.1,4343.0,0.4,-0.01,1.0,0.0,251.0,15,149.4,30.09,5369.0,47.0,18.0,250,4500.0,,,249.0,0,0,5.0,95.0,16.0,3.0,0.0,0.0,3.0,0.0,1.0,-61.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2506.0,2506.0,25.8,12.8,,12.8,23.7,,,26.3,0.0,0.0,5.2,8.9,7.1,,,,,187.0,764.0,188.0,759.0,194.0,746.0,193.0,752.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.486,81.1,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,370.4,1398.2,381.2,1374.8,379.4,1385.6,,,187.88,2506.0,374.9,6.354237288135593,3.1966101694915254,6.838277777777778,431578.279,395.6,True,2026-04-03 20:17:48,12.8,12.9609375
2628.06,2,9,2026-04-03 21:01:11,37.03939,-121.28216,4653.0,165.7,263.4,-12.5,4.73,E16,15.3,279.6,0.0,1.0,-0.7,252.2,138.0,4348.0,0.1,-0.01,0.9,0.0,248.0,15,149.3,30.09,5381.0,47.0,18.0,250,4500.0,,,249.0,0,0,5.0,95.0,18.0,3.0,0.0,0.0,4.0,0.0,2.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2506.0,2506.0,25.8,12.8,,12.8,23.6,,,26.3,0.0,0.0,5.5,8.9,7.1,,,,,187.0,764.0,189.0,759.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.6,2.0,0.0,,,1.091,1.475,81.1,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,372.2,1398.2,381.2,1374.8,379.4,1383.8,,,187.88,2506.0,375.35,6.361864406779661,3.1966101694915254,6.841833333333334,431857.9283333333,395.6,True,2026-04-03 20:17:48,12.8,12.945312499999998
2629.06,2,9,2026-04-03 21:01:12,37.0393,-121.28311,4657.0,165.6,263.3,-12.5,4.73,E16,15.3,279.6,0.0,0.7,-1.2,252.1,137.8,4351.0,0.0,-0.01,1.0,0.0,226.0,15,149.1,30.09,5382.0,47.0,18.0,250,4500.0,,,249.0,0,0,5.0,95.0,19.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2501.0,2501.0,25.8,12.9,,12.9,23.6,,,26.3,0.0,0.0,5.5,8.9,7.1,,,,,187.0,763.0,189.0,759.0,194.0,746.0,193.0,750.0,,,-31.0,0.0,,23.6,2.0,0.0,,,1.091,1.479,81.4,86.7,,,85.0,R,,59.0,188.6,,,,,368.6,1405.4,372.2,1398.2,381.2,1374.8,379.4,1382.0,,,188.06,2501.0,375.35,6.361864406779661,3.1966101694915254,6.845402777777777,432137.3246666666,395.6,True,2026-04-03 20:17:48,12.9,12.837209302325581
2630.06,2,9,2026-04-03 21:01:13,37.03921,-121.28407,4660.0,165.6,263.2,-12.5,4.72,E16,15.2,279.7,0.0,0.7,-1.5,252.0,137.6,4354.0,-0.0,-0.01,1.0,0.0,195.0,15,148.9,30.09,5382.0,51.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,20.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2505.0,2505.0,25.8,12.9,,12.9,23.4,,,26.2,0.0,0.0,5.3,8.9,7.1,,,,,187.0,763.0,189.0,758.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.4,2.0,0.0,,,1.091,1.44,81.2,86.8,,,85.0,R,,59.0,188.6,,,,,368.6,1405.4,372.2,1396.4,381.2,1374.8,379.4,1383.8,,,188.23999999999998,2505.0,375.35,6.361864406779661,3.1966101694915254,6.848986111111111,432416.63666666666,395.6,True,2026-04-03 20:17:48,12.9,12.837209302325581
2631.06,2,9,2026-04-03 21:01:14,37.03912,-121.28501,4662.0,165.6,263.1,-12.5,4.72,E16,15.2,279.7,0.0,0.7,-1.6,252.0,137.5,4355.0,-0.0,-0.01,1.0,0.0,159.0,15,148.7,30.09,5382.0,51.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,21.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2502.0,2502.0,25.8,12.9,,12.9,23.5,,,26.2,0.0,0.0,5.1,8.9,7.1,,,,,187.0,763.0,189.0,759.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.5,2.0,0.0,,,1.091,1.44,80.9,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1405.4,372.2,1398.2,381.2,1374.8,379.4,1383.8,,,187.88,2502.0,375.35,6.361864406779661,3.1966101694915254,6.852569444444445,432695.94866666663,395.6,True,2026-04-03 20:17:48,12.9,12.837209302325581
2632.06,2,9,2026-04-03 21:01:15,37.03902,-121.28596,4661.0,165.6,263.0,-12.5,4.72,E16,15.2,279.8,0.0,0.6,-1.6,252.0,137.6,4357.0,-0.0,-0.01,1.0,0.0,125.0,15,149.0,30.09,5390.0,52.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,22.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2504.0,2504.0,25.8,12.9,,12.9,23.7,,,26.2,0.0,0.0,5.2,8.9,7.1,,,,,187.0,763.0,189.0,759.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.442,81.2,86.5,,,85.0,R,,59.0,188.6,,,,,368.6,1405.4,372.2,1398.2,381.2,1374.8,379.4,1383.8,,,187.7,2504.0,375.35,6.361864406779661,3.1966101694915254,6.856152777777778,432975.2606666666,395.6,True,2026-04-03 20:17:48,12.9,12.837209302325581
2633.06,2,9,2026-04-03 21:01:16,37.03893,-121.28692,4662.0,165.8,262.8,-12.5,4.72,E16,15.1,279.8,0.0,0.5,-1.7,251.9,137.8,4357.0,-0.1,-0.01,1.0,0.0,63.0,15,149.1,30.09,5390.0,52.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,23.0,3.0,0.0,0.0,3.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2506.0,2506.0,25.8,12.9,,12.9,23.6,,,26.2,0.0,0.0,5.4,8.9,7.1,,,,,187.0,763.0,188.0,758.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.6,2.0,0.0,,,1.091,1.44,81.1,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1405.4,370.4,1396.4,381.2,1374.8,379.4,1383.8,,,187.88,2506.0,374.9,6.354237288135593,3.1966101694915254,6.859736111111111,433254.7413333333,395.6,True,2026-04-03 20:17:48,12.9,12.852713178294573
2634.06,2,9,2026-04-03 21:01:17,37.03883,-121.28786,4661.0,166.0,262.6,-12.5,4.72,E16,15.1,279.9,0.0,0.5,-2.0,251.9,137.7,4357.0,-0.1,-0.01,1.0,0.0,-2.0,15,149.1,30.09,5390.0,52.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,24.0,3.0,0.0,0.0,4.0,0.0,0.0,-61.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2504.0,2504.0,25.8,12.8,,12.8,23.6,,,26.2,0.0,0.0,5.4,8.9,7.1,,,,,187.0,763.0,189.0,758.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.6,2.0,0.0,,,1.091,1.442,81.3,86.7,,,85.0,R,,59.0,188.6,,,,,368.6,1405.4,372.2,1396.4,381.2,1374.8,379.4,1383.8,,,188.06,2504.0,375.35,6.361864406779661,3.1966101694915254,6.863305555555556,433534.5593333333,395.6,True,2026-04-03 20:17:48,12.8,12.96875
2635.06,2,9,2026-04-03 21:01:18,37.03873,-121.28882,4659.0,166.3,262.4,-12.5,4.72,E16,15.0,279.9,0.0,0.5,-1.9,252.0,137.7,4357.0,-0.1,-0.01,0.9,0.0,-22.0,15,149.0,30.09,5391.0,52.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,25.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,87.0,2499.0,2499.0,25.8,12.9,,12.9,23.6,,,26.2,0.0,0.0,5.2,8.9,7.1,,,,,187.0,764.0,189.0,758.0,194.0,746.0,193.0,751.0,,,-31.0,0.0,,23.6,2.0,0.0,,,1.091,1.444,81.6,86.8,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,372.2,1396.4,381.2,1374.8,379.4,1383.8,,,188.23999999999998,2499.0,375.35,6.361864406779661,3.1966101694915254,6.866875,433814.79899999994,395.6,True,2026-04-03 20:17:48,12.9,12.891472868217054
2636.06,2,9,2026-04-03 21:01:19,37.03863,-121.28977,4656.0,166.6,262.2,-12.5,4.72,E16,15.0,280.0,0.0,0.6,-1.8,252.2,137.5,4357.0,-0.0,-0.02,1.0,0.0,-57.0,15,148.9,30.09,5391.0,52.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,26.0,3.0,0.0,0.0,4.0,0.0,0.0,-61.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2504.0,2504.0,25.8,12.9,,12.9,23.7,,,26.2,0.0,0.0,5.0,8.9,7.1,,,,,187.0,764.0,189.0,759.0,194.0,746.0,193.0,752.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.443,81.3,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,372.2,1398.2,381.2,1374.8,379.4,1385.6,,,187.88,2504.0,375.35,6.361864406779661,3.1966101694915254,6.870458333333334,434095.54466666665,395.6,True,2026-04-03 20:17:48,12.9,12.914728682170542
2637.06,2,9,2026-04-03 21:01:20,37.03852,-121.29073,4652.0,167.0,261.9,-12.5,4.72,E16,14.9,280.0,0.0,0.5,-1.7,252.2,138.2,4357.0,-0.2,-0.0,1.0,0.0,-150.0,15,149.6,30.09,5391.0,52.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,27.0,3.0,0.0,0.0,4.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,81.0,87.0,2509.0,2509.0,25.8,12.9,,12.9,23.7,,,26.2,0.0,0.0,5.1,8.9,7.1,,,,,187.0,764.0,188.0,759.0,194.0,746.0,193.0,753.0,,,-31.0,0.0,,23.7,2.0,0.0,,,1.091,1.44,81.4,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1407.2,370.4,1398.2,381.2,1374.8,379.4,1387.4,,,187.88,2509.0,374.9,6.354237288135593,3.1966101694915254,6.874041666666667,434376.8806666666,395.6,True,2026-04-03 20:17:48,12.9,12.945736434108527
2638.06,2,9,2026-04-03 21:01:21,37.03841,-121.29169,4648.0,167.5,261.7,-12.5,4.72,E16,14.9,280.1,0.0,0.4,-2.0,252.0,138.8,4352.0,-0.3,-0.01,1.0,0.0,-206.0,15,150.3,30.09,5390.0,51.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,28.0,3.0,0.0,0.0,5.0,0.0,0.0,-60.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,87.0,2508.0,2508.0,25.8,12.8,,12.8,23.8,,,26.2,0.0,0.0,5.3,8.9,7.1,,,,,187.0,763.0,188.0,759.0,194.0,746.0,193.0,752.0,,,-31.0,0.0,,23.8,2.0,0.0,,,1.091,1.445,81.5,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1405.4,370.4,1398.2,381.2,1374.8,379.4,1385.6,,,187.88,2508.0,374.9,6.354237288135593,3.1966101694915254,6.877611111111111,434658.97566666664,395.6,True,2026-04-03 20:17:48,12.8,13.0859375
2639.06,2,9,2026-04-03 21:01:22,37.0383,-121.29264,4643.0,167.8,261.4,-12.5,4.72,E16,14.8,280.1,0.0,0.4,-2.0,251.9,139.2,4345.0,-0.2,-0.01,1.0,0.0,-278.0,15,150.6,30.09,5387.0,51.0,18.0,250,4500.0,,,249.0,0,0,5.0,94.0,28.0,3.0,0.0,0.0,5.0,0.0,0.0,-59.0,0.0,,,,3.0,1.0,0.0,1200.0,82.0,87.0,2505.0,2505.0,25.8,12.9,,12.9,23.8,,,26.2,0.0,0.0,5.5,8.9,7.1,,,,,187.0,763.0,189.0,759.0,194.0,746.0,193.0,752.0,,,-31.0,0.0,,23.8,2.0,0.0,,,1.093,1.442,81.6,86.6,,,85.0,R,,59.0,188.6,,,,,368.6,1405.4,372.2,1398.2,381.2,1374.8,379.4,1385.6,,,187.88,2505.0,375.35,6.361864406779661,3.1966101694915254,6.881180555555556,434941.7453333333,395.6,True,2026-04-03 20:17:48,12.9,13.007751937984496
